crab shanty;668625922539569152;#dinner @ The Original Crab Shanty https://t.co/byM6GVtqMC;true;
american cut;669015937106972672;Monday good vibes @americancut don't miss out Monday Football. Experience… https://t.co/qgv9Q40TfK;true;
american cut;669014434078134272;They made me do it ??? #AmericanCut #Steak #notEvenTheholidays #famDinner w/ shellbell2444 manuconcas… https://t.co/TvLfOy8EnY;true;
oso;668640754420576256;@oskardaza jaja que oso amor;false;
oso;668171451032346624;Joined oSO thanks @oSOWaVeYyRyFry for this chance;false;
oso;669298307802402817;Aqui con el oso ted y el oso yogui vallejordy ??? @ Bronx, New York https://t.co/hMwGnmRGku;true;
oso;668818072447401984;@thejazzjune Hop Along, Oso Oso, Mineral Girls;false;
people;669667564293853184;@IzzyKamikaze my two political contributions in Ireland in last 10 years 1- people before profit - eamonn McCann and 2- Ciaran McClean ind.;false;
people;669283776606961664;I really hate when people hmu saying yo;false;
people;668317241306402820;@heytomsmith Have you read the book 'born to run'? it's a similar premise but with running shoes and Nike giving people shitty ankles;false;
people;668436238622466049;Y'all ever realize people always talk about "building an empire," but be working at like Pep Boys or some shit?;false;
people;669378433164648448;@ShamsaAhmed @AyyThereDelilah that's dumb! And those features aren't even exclusive to white people wtf;false;
people;669614579908018176;@WheelTod @KattsDogma So few people remember Thor Heyerdal's Kon-Tiki-with-fries expedition.;false;
people;669911194749243392;Tired of so many people ...;false;
people;668916843957125120;As a county's residents depend more on welfare, tensions rise when other residents see system abused. And it's *those* people who vote more.;false;
people;667514251788070912;I never give up because i have a lot of heart and soul even after being broken from different people in 5 years;false;
people;669322529631297536;I really wonder how these random ass people find me;false;
manhattanville coffee;668465017998737408;#glassdoor series @ Manhattanville Coffee https://t.co/rRdaG42Kpe;true;
manhattanville coffee;668099118129115138;Coffee in the morning. (@ Manhattanville Coffee in New York, NY) https://t.co/ukehNEwgxw;true;
manhattanville coffee;668809444206239745;Too cold to run. Better chill in a cafe writing then. @ Manhattanville Coffee https://t.co/EdKlY5ODQS;true;
caledonia;667544312067006464;Scotch bar (@ Caledonia Bar in New York, NY) https://t.co/VTc0GXnBGi;true;
the bean;667718148058161152;Work week exit ? The Bean on 2nd Ave is one of our favorite classic East Village coffee shops, feels… https://t.co/VMVFMU3jtK;true;
the bean;669200577323278336;I'm at @TheBeanNyc in New York, NY https://t.co/QXWvljMOXB;true;
the bean;668636594820239360;I fuck with this guy #Cousin$tizz gotta represent for the Bean all day #617;false;
the bean;668786589338902528;Really high possibility the bean is moving to Flatbush in December I'm v excited :);false;
the bean;669190178519580673;How Green Was My Vinyl. ??? #beachhouse #thankyourluckystars #vinyl #loseredition @ The Bean -… https://t.co/yCXmWj8bV5;true;
the bean;668081903363358720;Pimento Coconut Bacon Sandwich! #coconutbacon #amazing #vegan #deliveryfor @thebeannyc #veganlove… https://t.co/SFLLffHiSW;true;
the bean;668938866238341120;What am I gonna do in Chicago besides Christkindlmarket, skating in front of the bean and caroling at the bean?;false;
the bean;668469505480384516;Six days until Small Business Saturday. (at @TheBeanNyc in New York, NY) https://t.co/kv1qXvRK8i;true;
the bean;668181717849612288;Jack....on the Bean Stalk...Go back down...teach your children...then come back up/  Fe Fi Fo stuff is for Presidents not God.;false;
the bean;669317066663571456;Back to the Bean #SixSeventeen;false;
motivo;669706960917368832;Eso pasa cuando cambias de arquero sin motivo #Liguilla #Futbol @Telemundo @UnivisionSports;false;
motivo;668508786433355776;@68_maritza eres un motivo un motivo que a sabido despertar mi imaginación que yo no tenía;false;
motivo;669337441497690112;? "@PoetaExtinguido: El motivo de mi inspiración para escribir tiene Nombre y Apellido.?Es Bella? ..y ella lo sabe" https://t.co/qIyMioAQKW;false;
motivo;669856544750727169;Espero que mi país no participe de ningún modo en una guerra. Sea por el motivo que sea. https://t.co/V1PAYa4Ean;false;
motivo;668553583642746880;Hahaha Cristina disse que eleição "histórica" de hoje foi permitida pelas políticas dela.  Foi mesmo, mas não pelo motivo que ela cita.;false;
motivo;669551832851705856;Há um motivo pelo qual escolhi morar com caras da minha idade e não com senhoras, e não to gostando de ver essa escolha sendo tirada de mim.;false;
motivo;669252406169980928;Preparan miles de comidas para desamparados con motivo de Acción de Gracias https://t.co/Vb8QRdPI9J;false;
motivo;668835215079534592;#MéxicoEnSiberia;false;
motivo;668520781828251652;@68_maritza si podrás ser ese motivo dime si o no;false;
motivo;668118828358963200;Sempre haverá 1 data, 1 palavra, 1 olhar, 1 filme, 1 música, 1 ponto, 1 sorriso, 1 motivo que me fará lembrar de você.;false;
bar six;669323554819842048;I'm at Bar Six in New York, NY https://t.co/Tu6ygYV6QO;true;
black ant;668494709988438016;I'm at The @BlackAntNyc in New York, NY https://t.co/e9cxFOx5tq;true;
black ant;669353143856144384;#diadelosmuertos #dog #dogart #mexican #sculpture #BlackAnt #nyc #newyork #newyorkcity #eastvillage @… https://t.co/LHZgqd8b9t;true;
black ant;669352655643365376;#sopecitos at #BlackAnt ... #yum #Mexico #mexicanfood #pibil #mexican #food #nyc #newyork… https://t.co/4Wgxsetg2b;true;
black ant;670121083853492224;Paradiso para mi amigo.  #birthday #sigles @ The Black Ant https://t.co/QjzPrzL5mY;true;
black ant;668265743214100480;Happy birthday Jackie! (@ The @BlackAntNyc in New York, NY w/ @shanensays) https://t.co/QHJosUk8VP;true;
celsius;668567508165750784;Just posted a photo @ Celsius @ Bryant Park https://t.co/b5qiWnC674;true;
celsius;667873608992059392;My party NEW YEAR's EVE  (908-917-7652) #timesquare #bryantpark #celsius #nyc  #nye2016  takeover… https://t.co/4i2JOx7yxn;true;
celsius;668546126509907968;#NewYearsEve i will be throwing a sick 5hour #openbar #food #party at #Celsius #BryantPark… https://t.co/4kyLpc1CvI;true;
the four seasons;667505068854403072;Happiness is remembering you have chocolates from the Four Seasons in your carryon when your flight is delayed... #TravelTruth;false;
the four seasons;670005693093687298;Turkey carved tableside ??????#yum @ The Four Seasons Restaurant https://t.co/AAHtL1aKD0;true;
the four seasons;669995321922101248;Oh the options! About to be stuffed.????? @ The Four Seasons Restaurant https://t.co/IQHlobpgce;true;
the four seasons;670021848730595328;A cotton candy finish???? @ The Four Seasons Restaurant https://t.co/1LTyZ297gP;true;
the four seasons;669987229343830020;Thanksgiving dinner time????? @ The Four Seasons Restaurant https://t.co/5leXkghQZa;true;
the four seasons;667768867754803200;Can't wait to do it again tomorrow! Dinner, this time. Happy 16th, @jeremy_parmet! @FourSeasonsNYC #TheFourSeasons #BirthdayDinner #NYC;false;
spolini's;668650967135469568;? @ Spolini's Restaurant https://t.co/pHiNpl1CSg;true;
schnippers;667850611669508097;A @Schnippers employee recognized me. When do I get my frequent schnippers card?;false;
halyards;668608877311692800;#ziggy #sunday xox @ Halyards https://t.co/Rq4bzWuaak;true;
oasis cafe;668852868452098049;#lunchtime @ Oasis Cafe https://t.co/JVelfAgDbu;true;
brooklyn winery;667414471489536000;That hair though. ?? @ Brooklyn Winery https://t.co/0quTwqs6LI;true;
brooklyn winery;668447908384120832;Hey y'all!  #mrandmrs #robynandzack2015 @ Brooklyn Winery https://t.co/y2p4Qh0msC;true;
brooklyn winery;667409737680580609;Let's get married, shall we? #robynandzack2015 @ Brooklyn Winery https://t.co/UQjWVie0VR;true;
brooklyn winery;668197983050211328;I'm at Brooklyn Winery in Brooklyn, NY https://t.co/tqyESeaLEP;true;
brooklyn winery;668999143696769025;Rustic-glam brooklyn wedding  #flashbackmonday #brooklyn #wedding #nycflorist @ Brooklyn Winery https://t.co/Dd5sMelx4f;true;
sugar factory;668138152817762304;Yes @ Sugar Factory - Meatpacking District https://t.co/50CnGCSHAx;true;
sugar factory;668502381269774338;@MELISSAssy94 @SugarFactory @Taaylorlandis I think yes and taylor doesn't really go on twit anymore;false;
sugar factory;668099709014319104;L I ? ? I S S ? ? ? T ?????  #OG_StyleGod @ Sugar Factory https://t.co/JYZF63oeXd;true;
sugar factory;668138335517417473;Mai tai @ Sugar Factory - Meatpacking District https://t.co/VRnTQrGLuH;true;
sugar factory;667552637420765184;@amandadevine2 Happy Bday! Hope you have an amazing day. ???;false;
sugar factory;668123975969579010;Pre bday lunching @ Sugar Factory https://t.co/ndnycbHjly;true;
sugar factory;668312588422369281;@MELISSAssy94 @SugarFactory @Taaylorlandis ok melissa we go;false;
sugar factory;667402351716786177;#GummiWorm ##SugarFactory @ Sugar Factory - Meatpacking District https://t.co/IFck1kgAou;true;
sugar factory;667343760871829504;Ima Hit Up Sugar Factory Dis Weeknd...  By Myself Of Course.;false;
sugar factory;668312881029513217;?????? @mandaa_raee ? @ Sugar Factory - Meatpacking District https://t.co/ypQlt8xDOh;true;
mayahuel;667893873423859713;I'm at @MayahuelNy in New York, NY https://t.co/UHKyoPt1di;true;
egg shop;669566852838854656;If you're feeling down bring the sunny-side up. The hard times will be over easy ? @ Egg Shop NYC https://t.co/82KRrCS9NQ;true;
egg shop;669615658129297408;tis the szn all my friends come home? @ Egg Shop NYC https://t.co/sU1pmXjfhq;true;
egg shop;669677169820508161;Brunch @danielbalazs @EggShopNYC https://t.co/0raFa5bj2v;false;
egg shop;669523697271635969;Goood breakfast food. @ Egg Shop NYC https://t.co/lTtdnr1Iks;true;
a+ lollipop;670282351042297857;can't even eat a lollipop w/o getting stared down.. So corny.;false;
a+ lollipop;669330509332398081;@CarpeDieMia she's a lollipop kid!!!????;false;
igloo cafe;669896075524837376;I'm at @IglooCafe in Astoria, NY https://t.co/j8oK7o2D7p;true;
igloo cafe;668512268422893568;I'm at @IglooCafe in Astoria, NY https://t.co/QW9SGpalYU;true;
subject;667563136094965760;It's one thing to make the best music I can, for myself. It's another to subject myself to the whim of everybody else's playtime.;false;
subject;667472942138269696;Just as I was off the petty ass subject it conjures back up;false;
subject;667716608530452480;#NJTBus service to/from #PABT is subject to delays of up to 45 minutes due to a disabled bus in the exclusive bus lane.;false;
subject;667687175849443328;Since when do private Colleges and Universities fall subject to public scrutiny? You don't like their policies don't go there. Simple enough;false;
subject;669643383766392832;A step further:  If someone does subject himself to this kind of thing, chances are his own instincts have been ridiculed and dismissed.;false;
subject;667346619059331073;@Real_Julz @PoliticsPeach @mikeson30 Yes indeed, they subject us to nothing more than cattle . They do with us as they please.;false;
subject;669191541773193216;this is such a good email subject line. https://t.co/Y0NnpFsVyn;false;
subject;670089330036252672;@YVRHousing @mario_canseco if 73% get their way and an extra tax is laid, b/c LL owns & not live in unit, subject to higher tax;false;
subject;668639615042109441;@janesports @richarddeitsch @CNN Read Emily Yoffe's excellent piece in Slate for your answer.This important subject is not being well served;false;
subject;667820954165211136;The best piece on the subject so far: #SaudiArabia, an ISIS That Has Made It https://t.co/5AthtJIOku #saudi #ksa;false;
burrito box;668873223115833346;Lunch (@ Burrito Box - @sbf in New York, NY) https://t.co/J4xEkYjWKY;true;
cypress inn cafe;668142685606277120;I'm at Cypress Inn Cafe in Brooklyn, NY https://t.co/zI4ZNFWGuH;true;
arrow;669265532583972864;WAIT A MINUTE. No Flash and Arrow this week?! NOOOOOOOOO @CW_TheFlash @CW_Arrow   Excited for ArrowxFlash crossover episodes next week tho.;false;
arrow;668114985189527552;COVERAGE: kimterra caught Masahiro Iwasaki with a bow and arrow choke to make it to the featherweight… https://t.co/vBeV3eSPpE;true;
arrow;667444929501790208;@TommiesMommy14 @officialfye @TheHungerGames #MockingjayFYE i am woman hear me roar! Catniss doing an arrow in snow's eye;false;
arrow;668107608398684160;@dpanabaker Breaking Twitter one selfie at a time. #TheFlash #Arrow #Flarrow https://t.co/wrIw45Zg7V;false;
arrow;667436139976990720;@MzKatieCassidy CW Arrow "Brotherhood" Recap  https://t.co/kLv752gIOc Awesome scene #Arrow https://t.co/mOEJbp2QyB;false;
arrow;667463138045009920;https://t.co/HjR9ik6Bof spoilers arrow season 4 wedding ending leak.;false;
arrow;669628974872571905;RT #happythanksgiving to #Arrow #Olicity @amellywood fans. @iris_olicity @smoaksqueen @mint_muffin @superwhofreak https://t.co/bA9cfyYrlv;false;
arrow;667434650990739457;CW Arrow "Brotherhood" Recap  https://t.co/kLv752gIOc @iris_olicity @ArrowProdOffice @ArrowCWTV @OlicitysArrow https://t.co/alGP6ATuOv;false;
arrow;668118386325499905;2015 NY BJJ PRO COVERAGE: With another bow and arrow choke, kimterra finished Tsuyoshi Tamaki for a… https://t.co/v292uGHO86;true;
arrow;668547903162568705;@chase_lawrence how long did it take you to edit that arrow over the delete button ?;false;
crystal lounge;668296079641812992;looking like ladies night at nyccrystallounge.  make ur way no cover charge all night. @ Crystal Lounge https://t.co/kTj3kSf674;true;
crystal lounge;667963135748399105;playboyswag this track tho #cantevencallit @ Crystal Lounge https://t.co/sIDh6iP2j2;true;
crystal lounge;670034434784104448;TONIGHT COME TURN UP WIT ME AT nyccrystallounge 25-83 STEINWAY ST @ Crystal Lounge https://t.co/Fs1efOtj0N;true;
nobu;668945566060163072;With @bonapark #danemt (@ Nobu Fifty Seven in New York, NY) https://t.co/aV5xOW2Ycm;true;
nobu;668251759501029376;city day: Landmarc - Jersey Boys - Nobu Happy 50th birthday to the person who always is down to watch… https://t.co/panf34LwkS;true;
nobu;667863336604835841;Chicken wings & fries we don't go on dates, NOBU NOBU NOBU NOBU NOBU NOBU… https://t.co/ahsnNoVahB;true;
nobu;669271644129640448;Working (@ Nobu Fifty Seven in New York, NY) https://t.co/9gmYFSJcAT;true;
nobu;668620969829904384;Wondering what @KimKardashian orders when she visits nobu ???? https://t.co/hEW0vvPCyk;false;
nobu;669651749632786432;I'm 18!!!!!!!!!!!!! @ Nobu https://t.co/sWz4he9oPL;true;
nobu;667684392504922112;@nobunextdoor1 ?? @ Nobu New York https://t.co/fBH1WLBxqE;true;
nobu;669652684824145920;Best Bday Surprise All Thanks 2 This Bish (nd larrycangro) @ Nobu https://t.co/6YzVKouXLL;true;
nobu;668203639056547840;One of my favs. #NYC #borenworldtour #bwt #NYC #nightout #nobu57nyc @ Nobu Fifty Seven https://t.co/gOjdKpmhwa;true;
nobu;667889553903067136;@andrewschulz got you but only if 1) Nobu can cater the wedding 2) I get a thank you during the vows;false;
the capital grille;669736918708576256;Thank you all for the amazing birthday wishes. I had such a wonderful day ? @ The Capital Grille https://t.co/GWSfPUxL9w;true;
the boil;668854160998166528;on the boil #fouroclockisthenewfiveoclock {via @grubstreet} https://t.co/3JhiNIW1VW;false;
the stumble inn;667957992571170816;I'm at @TheStumbleInn in New York, NY https://t.co/NqNdXKiwjQ;true;
cones;667829425052848128;omg does anyone rmr that computer game with the kid on the skateboard and u had to jump over traffic cones and stuff;false;
cones;668125040651669508;Jessica....Jen fucked up....can you cover cones for a Princess if she's in the mood?;false;
cones;667941798703177728;@itsjenIawrence You hear that?  Queening for the Queen is exhausting.  You know even you can cover cones once in a while.;false;
cones;667449027278061569;#tbt to when we made cones out of cereal. @ New York, New York https://t.co/N2FfDAlnvb;true;
cones;668191365973590016;Santa cones early. Repost from reeves1964 using repostregramapp - Boots and Saddle @ Boots And Saddle… https://t.co/022gGoEB5y;true;
