"diablo royale",6.67430253858595E+17,"kitchen fulla nachos // future you fulla nachos?? @ Diablo Royale https://t.co/NOA2yzFx9A",TRUE,0
"ready to eat",6.69961866517602E+17,"Im ready to eat ?",FALSE,0
"proletariat ny",6.67471425641554E+17,"Blinked & it was gone - Drinking a Tesseract by @GrimmAles at @proletariatny  — https://t.co/BRLG0FfOHP #photo",TRUE,1
"proletariat ny",6.69755893278515E+17,"Drinking  The Perfect Nose by @westbrookbeer/@EvilTwinBrewing at @proletariatny — https://t.co/QVcltAxHdS",TRUE,1
"proletariat ny",6.68526954837115E+17,"Drinking a Tesseract by @GrimmAles at @proletariatny — https://t.co/8UqE2VJnlm",TRUE,1
"proletariat ny",6.67574353077395E+17,"It's time for barley wine. This is smoothness. - Drinking  The Perfect Nose at @proletariatny - https://t.co/2lvPgzhQDZ",TRUE,1
"proletariat ny",6.67470492731855E+17,"Blinked & it was gone - Drinking a Tesseract by @GrimmAles at @proletariatny  — https://t.co/vAD09Z2VsN #photo",TRUE,1
"proletariat ny",6.68520698403529E+17,"Drinking an Edward by @HillFarmstead at @proletariatny — https://t.co/de10WpXhJr",TRUE,1
"proletariat ny",6.69750061639844E+17,"Drinking an Excursions #3 by @HillFarmstead at @proletariatny — https://t.co/xVTm4fa9qo",TRUE,1
"proletariat ny",6.6966813333513E+17,"Drinking an Amarillo IPA by @OtherHalfNYC at @proletariatny — https://t.co/pbTUsKyGZf",TRUE,1
"proletariat ny",6.68524558509597E+17,"Drinking an American Heirloom by @embarkcider at @proletariatny — https://t.co/IOgsoo3qpw",TRUE,1
"murphy's law",6.67722924007272E+17,"@tinasylvio Murphy's law here we come ?",FALSE,0
"murphy's law",6.68510702651449E+17,"Amazing! - Drinking a Naughty & Nice Christmas Ale by @nakeddove @ Murphy's Law  — https://t.co/DnWwbV0Y3r",TRUE,1
"nick's pizzabar",6.67566535628743E+17,"pizza & football. doesn't get any better than that. ? @ Nick's Pizzabar https://t.co/VxuBRNgPnM",TRUE,1
sea,6.68949978082079E+17,"Found a Transponder Snail! Giants sea monsters fantastical creatures of all kinds! #TreCru https://t.co/j9sqDRqcSj",TRUE,0
sea,6.69171937311105E+17,"@mareaxenaterra @juandemariana Un ascenso del P-Lib sería aún mejor pero no creo que sea lo mismo que suba C's a que lo haga Podemos.",FALSE,0
sea,6.68976277739733E+17,"Ojala que no sea propaganda periodistica un juez Es mucho pero siete que verguensa como pais!!!! #OpinaSIN",FALSE,0
sea,6.69613E+22,"#Offical @ Soul of the Sea ""Da Fish Spot"" https://t.co/YtIvcIlAUi",TRUE,1
sea,6.70241382620078E+17,"@euri_cabral Como dominicana no ofende mis valores con quién se acueste el embajador. Que mi país sea nido de delincuentes sí me agrede.",FALSE,0
sea,6.69435053450088E+17,"Under the blue skys i see life beneath me unique as it can be the sea have death with in how can life pretend",FALSE,0
sea,6.67469974240408E+17,"@sabrinaavitale @aileenboland last night Aileen told me I looked like Bert from sea same street and I'm still offended",TRUE,0
sea,6.68167545053164E+17,"Maldita sea just cracked my phone screen",FALSE,0
sea,6.68528651328233E+17,"@chrishemsworth @people would there be any chance of you doing a meet and greet in New York??? #IntheHeartoftheSea #AskChrisHemsworth",FALSE,0
sea,6.67459604205478E+17,"Listening to Sirens if the Sea in full right now and I'm not sure there's anything that makes me happier. @aboveandbeyond ??",FALSE,0
"artie's delicatessen",6.6818007218081E+17,"The burger from Artie's Delicatessen was not bad. Well time to head out and see if there will be laughter.",FALSE,0
"eastern bloc",6.69348051652387E+17,"#Hardcore #GayPorn of course I'm at my favorite bar #EasternBloc pre gaming before #Dragonette tonight #NYC",FALSE,0
"eastern bloc",6.69762549043372E+17,"@BibleGirl666 @easternblocny bye 4 now party next stop Brasil! https://t.co/5rqwii4Cg8",FALSE,0
"eastern bloc",6.7010865780847E+17,"I'm at @EasternBlocNy in New York NY https://t.co/4HsLZMhweK",TRUE,1
"eastern bloc",6.68296922789224E+17,"I'm at @EasternBlocNy in New York NY https://t.co/x8SN3KprtN",TRUE,1
"eastern bloc",6.68228761700184E+17,"#SMASHEDANDMASHED #TONIGHT @easternblocny with @nycformika on wax and @rogue_statusxxx #hosting n… https://t.co/YHYLRnIqkr",TRUE,0
"eastern bloc",6.68107880562827E+17,"#socialclimber mondays at @easternblocny https://t.co/gwkKmXBhm3",FALSE,0
"eastern bloc",6.6812217595462E+17,"Why cum to @easternblocny on Saturdays? Because everyone's Cumming! @ryanraftery @robjamesnyc @jeffchatterton https://t.co/07OMOTfpC5",FALSE,0
"indo chine",6.67535204370764E+17,"I love you. Happy Anniversary ? @ Indochine https://t.co/F0Xhm1Ordf",TRUE,1
"indo chine",6.67570398951813E+17,"Dranks (at @IndochineNyc in New York NY) https://t.co/i0ZSCYJP1w",TRUE,1
"indo chine",6.68619999209234E+17,"Birthday dinner for @thejbecks at @indochinenyc means killer wallpaper and these sweet dessert menus… https://t.co/lZcg9otXY7",TRUE,1
"the new school",6.67875700620329E+17,"@climateprogress @TheNewSchool @citizenactionny @350 @energyaction  #ResistAIM #StopSpectra action at Reynolds Hills https://t.co/JrDl40yeJW",FALSE,0
"the new school",6.70016088999133E+17,"@TheNewSchool Happy Thanksgiving! I'm so grateful to have discovered my #DreamSchool. Writing my @CommonApp essay with some delish #turkey!",FALSE,0
"the new school",6.6738341069711E+17,"The activist voice from @elfroyenciso in the #MXDialogues for the Drugs Violence and Justice Panel @TheNewSchool  https://t.co/ZeWaQAjKra",FALSE,0
"the new school",6.67365517590688E+17,"Sigamos #MXDIALOGUES @ObservLatAm @AgendaCAF @JaneyProgram @TheNewSchool @SEDATU_mx @Rosario_Robles_ @URBANAMENTE_Mx @CiudadesMx",FALSE,0
"the new school",6.67431784397804E+17,"Professor @ale_delano from @EugeneLang comments on the #migration panel at the #MXDialogues @TheNewSchool https://t.co/QjZ0J4qYA2",FALSE,0
"the new school",6.67691065634333E+17,"Thanks to @TheNewSchool @nyuniversity @FIT and @BUinLA for the speaking opportunities over the past few weeks! #agencyLife",FALSE,0
"the new school",6.67809383049396E+17,"@WGAEast @TheNewSchool @JulieMartinSVU @LowellPeterson @Randylandia @warrenleightTV good show loved the format.",FALSE,0
"the new school",6.67444357214138E+17,"Universal public policies DO NOT recognize regional diversity -@AlejandroNietoE at the #MXDialogues @TheNewSchool https://t.co/d7SGxDsZyu",FALSE,0
"the new school",6.69300423120036E+17,"#1 reason to go to Mannes College and the New School @ The New School https://t.co/nmSBPAxk2T",TRUE,1
"the new school",6.67678815154512E+17,"Starting tonight! The East meets West Medicine Fest @TheNewSchool @nyopencenter and more https://t.co/KaXEgfixCr",FALSE,0
"ward iii",6.67941555144016E+17,"#beer @ Ward III https://t.co/MnhHf5ftil",TRUE,1
"ward iii",6.67498018967523E+17,"#workinhard when I'm hardly workin ' @ Ward III https://t.co/dJWIbshzHn",TRUE,1
"ward iii",6.67942921392382E+17,"#beer @ Ward III https://t.co/pdTyviyDea",TRUE,1
"ward iii",6.69382900530422E+17,"I'm at Ward III - @wardlll in New York NY https://t.co/XGE4oWGmlW",TRUE,1
"ward iii",6.67940931216126E+17,"#beer @ Ward III https://t.co/6bKBtWHRzx",TRUE,1
"ward iii",6.69027745196737E+17,"Liquidation Monday!!! #laphroaig #balvenie #portcharlotte #liquidationmonday @ Ward III https://t.co/zBEAxOGceM",TRUE,1
"ward iii",6.68964855152439E+17,"Thanksgiving week is the loneliest #whiskymonday. @ Ward III https://t.co/jc5TdmB7hw",TRUE,1
"ward iii",6.69026628215771E+17,"It's Whisk(e)y Monday with Aberlour! #whiskymonday @ Ward III https://t.co/V6eaWbXN0S",TRUE,1
amazura,6.69882311354278E+17,"??? @ Amazura https://t.co/BczrfS1KJX",TRUE,1
amazura,6.69849972360266E+17,"School uniform party!!!????? @ Amazura https://t.co/HIUNLC4IS9",TRUE,1
amazura,6.69514836338975E+17,"Just posted a photo @ Amazura https://t.co/pE1B1o3dYy",TRUE,1
amazura,6.69760798894522E+17,"I'm at Amazura in Jamaica NY https://t.co/PM3NJrhaBF",TRUE,1
amazura,6.6971140737443E+17,"ALL ROADS LEAD TO amazura TONIGHT!!!!! @ Flav-tainment Records https://t.co/LpN8PY1sWm",TRUE,0
"el rey",6.68538950949011E+17,"Emocionado porque voy a ver El Rey León. #tiempodevivir #manuelvazquez #tarot #horoscopos… https://t.co/y2T9BVzASK",TRUE,0
"el rey",6.67751808526324E+17,"y como decia el REY SALOMÓN",FALSE,0
"el rey",6.69620179308061E+17,"Candid post lunch ? #les #bae #thanksgiving2015 #vsco #vscocam @ El Rey Coffee Bar and Luncheonette https://t.co/9MdKM3FwXJ",TRUE,0
"el rey",6.67731877231464E+17,"@LPolonia22 feliz viaje el rey del hit activo con usted.hermano",FALSE,0
"el rey",6.67818522727158E+17,"Such a delicious high-vibe lunch ? #latergram @ El Rey Coffee Bar and Luncheonette https://t.co/RufExxckHe",TRUE,1
"el rey",6.67382219019809E+17,"SCIOLI ES COMO ACQUAMAN...ES EL REY DE LOS PESCADOS",FALSE,0
"el rey",6.68116393653576E+17,"@Orlandomendez7 El rey del HT se fue hoy con #ZDeportesSabado lo llevará a tendencia? El tipo es un monstruo.",FALSE,0
"el rey",6.67709513508774E+17,"Chris Stapleton - Free Bird (Live at the El Rey Theatre) https://t.co/53E5sO0fXm via @YouTube",FALSE,1
"el rey",6.68605622431162E+17,"Muerto el Rey Viva el Rey!",FALSE,0
"el rey",6.6851539900937E+17,"Rebooting with green foodz. || #lowereastside @barkerblack @ El Rey Coffee Bar and Luncheonette https://t.co/H20rpQwbRK",TRUE,1
cata,6.67790402456539E+17,"Direto da Jamaica para essa zoerinha do Twitter! Cata o clipe do @omimusiconline aqui! #BlackPowerNoHits",FALSE,0
cata,6.68895828652765E+17,".@selenagomez representando geral na segundona! Cata “Good For You” aqui  #PavêNoMTVHits",FALSE,0
cata,6.68898742448337E+17,"No melhor estilo ""SOS Malibu"" cata essa estreia de “I Don’t Want To Go To Bed”! Ó QUE BAGUNÇA BOA #PavêNoMTVHits",FALSE,0
o'briens,6.67870239833633E+17,"Drinking a Porter (2015) by @foundersbrewing @ O'Briens Ale House — https://t.co/34qlN3y0SF",TRUE,1
o'briens,6.67869840019976E+17,"Drinking a Hoptical Illusion by @BluePointBrewer @ O'Briens Ale House — https://t.co/MHkuOiE7cS",TRUE,1
o'briens,6.68473320984191E+17,"MoMA and the holiday fairs (@ O'Briens Irish Pub - @obrienspubnyc in New York NY) https://t.co/RGrcImzaUu",TRUE,1
"dining room",6.68261886543184E+17,"What's up #NYC (@ The Breslin Bar & Dining Room in New York NY) https://t.co/PBajdODAxB",TRUE,1
"dining room",6.6904846353596E+17,"Compass Group USA: DINING ROOM MANAGER - NEW YORK NY (#NewYork NY) https://t.co/CL7v5I2CVJ #Hospitality #Job #Jobs #Hiring",TRUE,0
"dining room",6.69747322171998E+17,"Can you recommend anyone for this #job? DINING ROOM MANAGER / LONG ISLAND NY - https://t.co/CmQycCZ7Eq #LongIsland NY #Hospitality",TRUE,0
"dining room",6.6752734073865E+17,"Here for Burundi #Adisco dinner #KingBadouin (@ UN Delegates Dining Room in New York NY) https://t.co/ReTXlRKur3",TRUE,1
"dining room",6.69564215288402E+17,"Is your dining room ready for Thanksgiving tomorrow?!? #interiordesign #PizzigatiDesigns #ecofriendly… https://t.co/CyziHrML8u",TRUE,0
"dining room",6.69506928540836E+17,"We're #hiring! Read about our latest #job opening here: DINING ROOM MANAGER - BRONX NY - https://t.co/djyTSiqjiz #Bronx NY #Hospitality",TRUE,0
"dining room",6.68848287445885E+17,"Awe your guests this Thanksgiving - make your dining room stylish! @smpliving @POPSUGARMoms @Byredo @Giggles_Galore https://t.co/cQRAC3bzyX",FALSE,0
"dining room",6.68132234218578E+17,"Over 100 Dining Room Design Ideas  https://t.co/qMjmP2D9Ue    Thanks to https://t.co/n4yFzrCl6p  https://t.co/lpdDi9vVbn",FALSE,0
"dining room",6.6855390679704E+17,"The most coveted seat in the dining room https://t.co/jbYHRPgux1 #Home #Design #Decorating @bobbibillard",FALSE,0
"dining room",6.69861453164245E+17,"Compass Group USA #Hospitality #Job: DINING ROOM MANAGER / LONG ISLAND NY (#LongIsland NY) https://t.co/oWX4qU7sgJ #Jobs #Hiring",TRUE,0
"village underground",6.68296026306966E+17,"@glittercheese @antaldi squad shit ???? @ The Village Underground NYC https://t.co/nMc8MUnSVD",TRUE,1
"village underground",6.68234805352399E+17,"In the bando working on my next batch !! @ The Village Underground NYC https://t.co/O2TV50dueL",TRUE,1
"village underground",6.67584088459604E+17,"Not wrapped yet.... @ The Village Underground NYC https://t.co/PqhtGqjcL7",TRUE,1
"village underground",6.69511507722371E+17,"Oh yes. This is happening #LIVE next Tuesday December 1st at the #villageunderground  - get your… https://t.co/9skSCSFDbM",TRUE,0
"burrito box",6.68873223115833E+17,"Lunch (@ Burrito Box - @sbf in New York NY) https://t.co/J4xEkYjWKY",TRUE,1
"hinomaru ramen",6.68517469993177E+17,"This @hinomaruramen miso ramen is hitting the spot.",FALSE,0
sadelles,6.67494420883751E+17,"Stairway to Shrimp Heaven ??  #Sadelles #SiberianShrimp #Gringer #Scallion #Rice #EEEEEATS #Eatthis… https://t.co/2yHcxgAPi2",TRUE,0
sadelles,6.67363466903093E+17,"Just one bite ok two ok I'll eat the whole thing #breakfast sadelles #nycfood #hotbagels… https://t.co/F4ShbqIceu",TRUE,0
sadelles,6.68498742585225E+17,"Elevating my lox and bagel game sadelles with @J9woo #lox #sable… https://t.co/Z4Wyg2Zb8e",TRUE,0
sadelles,6.68214254055645E+17,"Dinner is served! All by candlelight. It's a caviar dream! #sadelles #mfg #fulktales @ Sadelle’s https://t.co/bKE0hr5z2H",TRUE,0
vaucluse,6.69738418943848E+17,"Pâté en Croûte game strong as ever here. @ Vaucluse https://t.co/EOuTb4ByBU",TRUE,1
vaucluse,6.68210656743662E+17,"I'm at @VaucluseNyc in New York NY https://t.co/nwtVzjbE6D",TRUE,1
vaucluse,6.68647581329814E+17,"Winning weekend dish @ Vaucluse https://t.co/JCY6VJm9UW",TRUE,1
"the bodega",6.68273E+22,"My nigga pulled up to the bodega with the ebt.  We bout to buy the bar.",FALSE,0
"the bodega",6.69924914963612E+17,"tfw going to the bodega at the last minute on thanksgiving for some stovetop and they have every available variety in stock.",FALSE,0
"the bodega",6.67365971884163E+17,"I looked at this cookie through the bodega window and thought you're going to make everything ok. #cookie love https://t.co/rsNTi7Kkqi",FALSE,0
"the bodega",6.69567758942773E+17,"Good morning Twitter from the bodega how's everyone doing this mornin ??? https://t.co/tbcucoH5aU",FALSE,0
"the bodega",6.67524564423942E+17,"goes out to the bodega in a t-shirt and shorts in the rain because i absolutely dont care anymore",FALSE,0
"the bodega",6.69529181043229E+17,"I love ordering breakfast from the bodega by work. I almost never get what I ordered",FALSE,0
"the bodega",6.68930533343306E+17,"*me @ the bodega on my street* 'okay but why don't u have gluten free rice/quinoa pasta ?'",FALSE,0
"the bodega",6.68227750143074E+17,"Im up im up NYC ? waitin for this bori chick i met at the bodega #TweetLike40ozVan",FALSE,0
"the bodega",6.67765890415354E+17,"Carefully exiting the bodega cause the cat's by the door trying to escape... #NYC",FALSE,0
"the bodega",6.68194840488903E+17,"Lemme shoot up to the bodega before it gets too late",FALSE,0
dishes,6.69701300599267E+17,"Packin mom's fine china 4 trw @my apt. She says ""U don't have dishes we can eat on 4 Thanksgiving better take mine. https://t.co/pLB8RFCcn8",FALSE,0
dishes,6.70282390594593E+17,"Share your favorite leftover dishes today with #cupcakescaviar and I'll repost my faves!     These… https://t.co/jpzJZkanmP",TRUE,0
dishes,6.69178690832609E+17,"25 Meat-Free Main Dishes for Your Thanksgiving Feast https://t.co/fVhSPx6UdR #veganthanksgiving https://t.co/5gRlF8fchJ",FALSE,0
dishes,6.67439538097246E+17,"ORDER Thanksgiving Mac & Cheese Catering NOW ?????? We have 5 dishes to choose from: 1) Buffalo… https://t.co/93cBp9tKps",TRUE,0
dishes,6.67427975529411E+17,"Congrats to Chef Linda Bonwill! She competed @WorldFoodChamp and made amazing dishes with #UrbaniTruffles products! https://t.co/5rLPUuP2Be",TRUE,0
dishes,6.6899988956987E+17,"The difference between @DannyAmendola & @JulienEdelman is that Edelman dishes hits after catch while Amendola just receives them #NEVsBUF",FALSE,0
dishes,6.70263904862396E+17,"my grandma just threatened to leave the dishes in the sink and wash them later. SHE'S A BADASS",FALSE,0
dishes,6.6730012666318E+17,"@arabieIla that's a waste of clean dishes and more for me to put in the dishwasher which leads to a waste of water #milkfirstisecological",FALSE,0
dishes,6.69191702939349E+17,"What? Lmao Foh he better wash the dishes or get me a dish washer  https://t.co/iAE1WdfTBi",FALSE,0
dishes,6.68249819702534E+17,"The Top 5 Thanksgiving Dishes in America: https://t.co/rviER5I0F3. https://t.co/wxkCUj0qcV",FALSE,0
destination,6.69697401997894E+17,"My dad couldn't remember the song Destination Calabria at 1:29AM https://t.co/ad1QEHiMKm",FALSE,0
destination,6.6932470222626E+17,"This Thanksgiving I'm thankful for @Amtrak being reliable and actually getting you to your destination when they say they'll get you there",FALSE,0
destination,6.67714851402306E+17,"@The305MVP  Destination America is cool because i love watching @IMPACTWRESTLING  and also watching @theWWERAW  on @USA_Network",FALSE,0
destination,6.70260998427677E+17,"#nygiants #jetblue #aisleseat #exhausted #happythanksgiving #destination #florida. @ JFK New York… https://t.co/bPMJFatjWM",TRUE,1
destination,6.68611715630805E+17,"What a crazy 4-in-4 weekend… ?? Lynchburg ?? Utica ?? Amherst ?? Hartford And now the best destination of all: home. Hello Brooklyn.",FALSE,0
destination,6.69543086654124E+17,"The snap from Anchorage Alaska is probably the most depressing destination snap ever that place looks awful !!",FALSE,0
destination,6.69914E+22,"Only in ny.. you're 3 miles away from your destination but it takes 30 minutes to get there",FALSE,0
destination,6.67911042454917E+17,"found the most AMAZING falafel place in manhattan today wonder how long before it becomes a tourbus destination for it's ""authenticity""",FALSE,0
destination,6.67697094472409E+17,"Daqui a pouco vou estar com meu amigo @rafaelslash  fotografando o Destination Wedding da Gisele e do… https://t.co/JNdvN7vZuF",TRUE,0
destination,6.6894497877787E+17,"I'm racking to the shmoneyy that's my destination ??",FALSE,0
prune,6.68491092929741E+17,"There is no sweeter victory than a win at competitive brunching. #prune #NYC #tablefortwo",FALSE,0
prune,6.68518911558754E+17,"I'm at Prune in New York NY https://t.co/kXFoOrztFR",TRUE,1
prune,6.67521014411239E+17,"@lovewithfood @18Rabbits A11 #lovewithfood something with fruity fibers prune apricot",FALSE,0
"pho 32",6.68937449423417E+17,"I'm at Pho 32 & Shabu in Bayside NY https://t.co/sJ4ACGPNJH",TRUE,1
lucys,6.69628971236106E+17,"Pregame munchies with wife. Go Rangers!! (@ Lucy's Cantina Royale - @lucysnyc in New York NY) https://t.co/ZZ6V4VSkBz",TRUE,1
subject,6.67563136094966E+17,"It's one thing to make the best music I can for myself. It's another to subject myself to the whim of everybody else's playtime.",FALSE,0
subject,6.6747294213827E+17,"Just as I was off the petty ass subject it conjures back up",FALSE,0
